recency,frequency,monetary,tenure_months,channel_app,channel_store,channel_web,age_group_18-25,age_group_26-35,age_group_36-50,age_group_51+
91.93618120926173,5,456.45482071532996,18.512868769540418,0.0,0.0,1.0,0.0,0.0,0.0,1.0
160.01147050502692,6,1375.0229770191174,37.31454382533746,1.0,0.0,0.0,0.0,1.0,0.0,0.0
349.57088663551417,3,1591.0788769717224,22.57557369576096,0.0,0.0,1.0,1.0,0.0,0.0,0.0
186.35218146667788,7,566.7085150827609,25.30753994666264,0.0,0.0,1.0,0.0,0.0,0.0,1.0
171.89418953874912,5,2237.1060893654762,36.60104465284496,1.0,0.0,0.0,0.0,0.0,1.0,0.0
272.64366811411253,3,309.9388027483687,41.17158263784719,0.0,0.0,1.0,0.0,1.0,0.0,0.0
138.97313378281405,3,549.0958055109688,32.318029360866646,0.0,1.0,0.0,1.0,0.0,0.0,0.0
156.58231775660903,4,2211.8832063518985,53.35972851939323,1.0,0.0,0.0,1.0,0.0,0.0,0.0
123.64897429206934,10,1930.709863093105,19.617658661144077,0.0,1.0,0.0,1.0,0.0,0.0,0.0
55.93479093989847,5,2160.3138396422273,23.159504761818475,1.0,0.0,0.0,0.0,1.0,0.0,0.0
260.82655396976486,3,1584.509179050865,32.944855159461056,1.0,0.0,0.0,1.0,0.0,0.0,0.0
318.78325265363907,6,1039.5070785382613,13.761500717195517,0.0,1.0,0.0,0.0,1.0,0.0,0.0
330.63572432436666,4,610.4155299648829,35.19624377423673,1.0,0.0,0.0,0.0,0.0,1.0,0.0
321.6122694457518,6,907.4661527045354,13.613328634962917,1.0,0.0,0.0,0.0,1.0,0.0,0.0
165.4493040874294,5,4678.315243892397,11.916613254240112,0.0,0.0,1.0,0.0,0.0,1.0,0.0
104.40009396196345,6,5016.532863691926,3.2935777521101413,0.0,1.0,0.0,0.0,0.0,1.0,0.0
233.20424485469974,10,859.6364046305629,16.58508056963241,0.0,0.0,1.0,0.0,1.0,0.0,0.0
348.51258793379554,6,4618.055141727311,56.25081066762615,0.0,1.0,0.0,0.0,1.0,0.0,0.0
265.64643593337223,7,9400.892404876793,9.905228446265642,1.0,0.0,0.0,1.0,0.0,0.0,0.0
181.124876418817,5,379.4968677283566,25.677847897406526,0.0,1.0,0.0,0.0,1.0,0.0,0.0
251.72632112289517,5,1041.7815112605106,27.19250781613642,0.0,1.0,0.0,0.0,1.0,0.0,0.0
282.2038001334005,5,502.54869675643516,18.169457331565102,1.0,0.0,0.0,0.0,0.0,1.0,0.0
335.61401112341775,3,4669.544569344448,47.641644819259284,0.0,1.0,0.0,0.0,1.0,0.0,0.0
278.8105344458641,9,496.9320111539591,23.271813999528163,1.0,0.0,0.0,1.0,0.0,0.0,0.0
158.68136225146964,3,875.9215094247791,28.161831602783195,0.0,0.0,1.0,0.0,1.0,0.0,0.0
100.59277272143622,3,1433.5081907412086,45.40115815619149,0.0,0.0,1.0,0.0,1.0,0.0,0.0
182.95692596157122,3,1050.0130311044547,56.509850411975826,0.0,0.0,1.0,0.0,1.0,0.0,0.0
120.45677183639172,7,461.89633910544865,27.47158710335671,0.0,0.0,1.0,0.0,0.0,1.0,0.0
344.1663117383643,3,589.7413853499731,35.15346704138934,0.0,1.0,0.0,1.0,0.0,0.0,0.0
185.89956701578623,3,643.1526281735762,21.710353157847837,1.0,0.0,0.0,0.0,0.0,1.0,0.0
172.828506290899,5,426.65617143032756,11.648434064017179,0.0,0.0,1.0,0.0,1.0,0.0,0.0
127.74342340837009,2,1857.5435401967436,6.777678635931722,1.0,0.0,0.0,0.0,1.0,0.0,0.0
233.7441444661425,6,1723.235389408252,46.07756721341055,0.0,1.0,0.0,0.0,0.0,1.0,0.0
190.298665418025,8,796.6964622570633,50.829696837459785,1.0,0.0,0.0,0.0,1.0,0.0,0.0
47.97380793496538,4,872.874744836986,50.13930922369716,1.0,0.0,0.0,0.0,1.0,0.0,0.0
317.39164314230004,9,755.5513696352994,49.00817117868983,0.0,0.0,1.0,1.0,0.0,0.0,0.0
131.68067090034262,8,364.5127415047736,18.131825675201604,1.0,0.0,0.0,0.0,0.0,1.0,0.0
158.45854850476815,7,1108.110142545559,55.76301793782517,1.0,0.0,0.0,0.0,1.0,0.0,0.0
75.8628086255428,7,1613.5339218463764,33.379267065232035,1.0,0.0,0.0,0.0,0.0,1.0,0.0
202.43694757291166,2,355.9325469103651,38.70764274579011,0.0,0.0,1.0,0.0,0.0,1.0,0.0
256.5480427240042,1,579.6156897107423,43.2475020251358,0.0,0.0,1.0,1.0,0.0,0.0,0.0
321.744176707842,9,3539.819779814355,2.8479714165684604,0.0,0.0,1.0,1.0,0.0,0.0,0.0
19.78519004990361,9,1902.8610939430603,16.66691320684299,0.0,1.0,0.0,0.0,1.0,0.0,0.0
355.29281513057373,7,1092.9415241949903,16.877180256165406,0.0,0.0,1.0,0.0,0.0,1.0,0.0
257.18965809540987,4,1176.3604557445829,35.51844510557332,0.0,1.0,0.0,1.0,0.0,0.0,0.0
104.48472112579233,6,950.5711306629709,34.95286334419548,0.0,1.0,0.0,0.0,1.0,0.0,0.0
75.42881082508364,7,2459.847040178706,46.646930870366745,0.0,0.0,1.0,0.0,0.0,0.0,1.0
108.77600239027365,6,658.8176238638398,38.46062875707803,0.0,0.0,1.0,1.0,0.0,0.0,0.0
319.764173606585,3,709.5036040135225,41.135586839356776,1.0,0.0,0.0,0.0,0.0,1.0,0.0
107.06602304332594,5,863.146828613532,1.2776327029450956,0.0,1.0,0.0,0.0,0.0,0.0,1.0
169.4668929788338,4,1418.715814115539,20.337983220151763,0.0,0.0,1.0,1.0,0.0,0.0,0.0
257.88865174417265,5,3652.0534341875978,6.519279319514854,0.0,1.0,0.0,1.0,0.0,0.0,0.0
318.40431039549435,5,263.28351676427184,57.54234258632062,1.0,0.0,0.0,0.0,0.0,1.0,0.0
240.7199030939819,6,1038.5688263279121,9.718286924727941,1.0,0.0,0.0,0.0,1.0,0.0,0.0
275.13174753852985,8,487.06880848036826,6.134958801881875,0.0,0.0,1.0,0.0,1.0,0.0,0.0
64.09095385172785,10,2292.372927776597,51.27945683054289,1.0,0.0,0.0,1.0,0.0,0.0,0.0
320.3764492795745,4,477.7530873495698,5.606158821430638,0.0,1.0,0.0,0.0,1.0,0.0,0.0
101.36178283699228,3,3643.189160906264,54.812536739009246,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47.729651716571716,3,1649.7120447374725,50.586140878243256,1.0,0.0,0.0,1.0,0.0,0.0,0.0
356.3529216840036,5,3683.4328797586054,7.1308955787719635,1.0,0.0,0.0,0.0,0.0,1.0,0.0
74.3969328653146,4,1063.621532729602,17.791196833809668,0.0,0.0,1.0,1.0,0.0,0.0,0.0
50.741317108383434,8,730.3674284632349,30.160031012860735,1.0,0.0,0.0,0.0,0.0,0.0,1.0
228.87160763705032,7,1587.235500731519,7.610980421797091,0.0,1.0,0.0,0.0,1.0,0.0,0.0
117.06618641657869,5,1030.909395354833,4.551509677976597,0.0,0.0,1.0,1.0,0.0,0.0,0.0
49.53911068569957,4,1066.9380205095379,43.05577427177893,1.0,0.0,0.0,0.0,0.0,1.0,0.0
219.80808666657887,1,3267.7715822573214,39.00115738706394,1.0,0.0,0.0,0.0,0.0,1.0,0.0
277.2706227088937,6,503.9316980337129,20.999423422727418,0.0,1.0,0.0,1.0,0.0,0.0,0.0
289.72420821140497,4,1667.7697986727915,19.74191979077375,1.0,0.0,0.0,0.0,0.0,0.0,1.0
57.606586768467146,3,2734.809247628315,18.83019284048915,1.0,0.0,0.0,0.0,1.0,0.0,0.0
203.69961273013897,3,825.6372747342904,13.506801166291384,1.0,0.0,0.0,0.0,0.0,1.0,0.0
297.1789269280517,7,4732.23265954149,43.71841612389048,1.0,0.0,0.0,0.0,0.0,0.0,1.0
59.63567215840343,3,297.4788757727346,5.632724621708443,1.0,0.0,0.0,0.0,1.0,0.0,0.0
76.59633964452566,5,830.792243805754,5.50801589925027,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8777486651306536,1,588.0544939887067,29.54364773571793,1.0,0.0,0.0,1.0,0.0,0.0,0.0
191.96683292788487,8,241.17520280714123,22.678127369279927,0.0,0.0,1.0,1.0,0.0,0.0,0.0
71.86413765775013,5,2152.597975622653,37.48164014963713,0.0,1.0,0.0,0.0,1.0,0.0,0.0
264.62429756459125,4,3357.0150001649577,17.23737793965645,1.0,0.0,0.0,0.0,0.0,1.0,0.0
351.2458434448085,7,1793.434516623778,45.02460236916107,0.0,0.0,1.0,1.0,0.0,0.0,0.0
76.98699799566157,4,2369.4731807355283,39.09843250825133,0.0,1.0,0.0,1.0,0.0,0.0,0.0
237.27131228192587,5,1184.442222137074,57.35897821336311,1.0,0.0,0.0,1.0,0.0,0.0,0.0
78.10774397089814,7,339.09773030244855,49.68304206785109,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7.554496668612256,8,713.0248529004313,2.469131142834672,0.0,0.0,1.0,1.0,0.0,0.0,0.0
277.1137266941089,4,1086.9090930447276,1.8237490652412678,1.0,0.0,0.0,0.0,1.0,0.0,0.0
158.977702300925,5,784.2606037502544,7.7931868288003425,1.0,0.0,0.0,0.0,0.0,0.0,1.0
345.6304175913337,3,2066.881924355617,8.991912395470099,0.0,1.0,0.0,0.0,0.0,1.0,0.0
195.48006110019963,3,186.7997686522627,30.841635380986236,0.0,0.0,1.0,0.0,1.0,0.0,0.0
58.32376430714897,3,10390.131286804424,13.214924942337703,0.0,0.0,1.0,0.0,1.0,0.0,0.0
164.71789681420915,6,649.2342807241678,40.84547637647063,0.0,0.0,1.0,0.0,0.0,1.0,0.0
74.85261330939001,8,2487.5375529384614,53.90205066894782,0.0,0.0,1.0,0.0,0.0,1.0,0.0
320.6026552579131,6,1086.182488507855,22.87729915379795,0.0,0.0,1.0,0.0,1.0,0.0,0.0
252.48875784305903,4,539.8297932432604,7.90012769624892,1.0,0.0,0.0,1.0,0.0,0.0,0.0
125.2109248943121,5,971.7386718599871,10.8894836776566,0.0,0.0,1.0,0.0,0.0,1.0,0.0
193.12659750179913,8,1317.5498695202048,54.603968273545746,0.0,1.0,0.0,1.0,0.0,0.0,0.0
244.69078850954236,5,8999.493261237123,43.95645318357799,1.0,0.0,0.0,0.0,1.0,0.0,0.0
285.9602088589348,8,623.9697983910314,28.000151113554683,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.173584392877174,4,1208.4622934214483,38.808189805459044,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9.19685848626983,6,601.4244593025694,35.931323859914485,0.0,1.0,0.0,0.0,1.0,0.0,0.0
42.66078176983989,5,1801.1961844315747,19.29789355704596,0.0,0.0,1.0,0.0,0.0,1.0,0.0
144.7786569028129,4,519.2722754056495,7.615820328462315,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.8812060698815,10,1477.4141110295445,17.43839217709376,0.0,0.0,1.0,1.0,0.0,0.0,0.0
50.67203339784081,5,531.5812456521694,36.62068786723948,0.0,0.0,1.0,1.0,0.0,0.0,0.0
150.65974219545632,5,1210.2531879718438,32.36487994007745,1.0,0.0,0.0,0.0,0.0,0.0,1.0
161.7506942357063,1,545.1518200064243,34.11009484775192,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40.70874677860515,7,1321.8263268778499,9.037142640349092,0.0,0.0,1.0,0.0,0.0,1.0,0.0
334.6642255112472,5,457.81578472889095,17.314587098720306,1.0,0.0,0.0,0.0,1.0,0.0,0.0
219.08911764192555,5,6098.1691331373495,24.585123313659185,0.0,1.0,0.0,1.0,0.0,0.0,0.0
142.42693308608668,3,1084.57572702318,5.584308135068041,0.0,0.0,1.0,0.0,1.0,0.0,0.0
185.51421478388323,11,208.11739625492007,57.94801926528044,1.0,0.0,0.0,0.0,0.0,1.0,0.0
115.36788507464566,2,3639.692784681722,8.360624364253074,0.0,0.0,1.0,1.0,0.0,0.0,0.0
311.97649551863185,2,637.3881735355105,9.136621148529636,1.0,0.0,0.0,0.0,1.0,0.0,0.0
210.30547513093535,2,3798.981292259159,38.99003094302243,1.0,0.0,0.0,1.0,0.0,0.0,0.0
181.14207643924982,4,653.7927507773644,34.28545100704062,0.0,1.0,0.0,0.0,0.0,1.0,0.0
332.56228672679754,4,328.89614685144664,32.09963047189727,1.0,0.0,0.0,1.0,0.0,0.0,0.0
306.02461015720064,7,785.3360685384135,29.739176456665977,1.0,0.0,0.0,0.0,1.0,0.0,0.0
296.85988847900916,6,1246.6118081600216,48.655223205684436,0.0,1.0,0.0,0.0,0.0,0.0,1.0
83.12175034039127,5,320.99171194017947,3.2336352188793187,0.0,1.0,0.0,0.0,0.0,1.0,0.0
56.73681257448187,7,1170.163256104407,40.635731299179575,1.0,0.0,0.0,0.0,0.0,1.0,0.0
252.19513317544013,4,1127.9512738392768,36.83760121533303,1.0,0.0,0.0,1.0,0.0,0.0,0.0
171.5857813082681,2,430.05940123660275,24.20868700797298,0.0,1.0,0.0,0.0,1.0,0.0,0.0
249.87142751629105,3,320.1101007877565,8.829633808018338,0.0,0.0,1.0,0.0,0.0,0.0,1.0
277.86831248844635,4,1091.550714877893,9.772753374521328,0.0,0.0,1.0,0.0,1.0,0.0,0.0
108.49411667348933,9,2866.15101767336,30.350078703883902,0.0,0.0,1.0,1.0,0.0,0.0,0.0
104.61275765670236,4,835.0656497724453,36.760491355274226,0.0,0.0,1.0,0.0,0.0,1.0,0.0
179.66269011797885,5,1759.5618994264573,43.3848767418083,0.0,0.0,1.0,0.0,1.0,0.0,0.0
100.57195012364504,6,945.1528756395636,18.742024254334908,0.0,0.0,1.0,0.0,0.0,0.0,1.0
243.89548046989663,7,1277.0124604122152,55.001288855107,0.0,0.0,1.0,0.0,1.0,0.0,0.0
272.8098823005809,5,3183.296021011578,34.30229513954612,1.0,0.0,0.0,1.0,0.0,0.0,0.0
172.82217636338095,6,1107.2873106320387,45.483442590601804,1.0,0.0,0.0,1.0,0.0,0.0,0.0
264.46311467790616,5,1506.3755972883903,51.36050300753003,1.0,0.0,0.0,0.0,1.0,0.0,0.0
186.79927514176254,6,270.10587307880365,35.03933601208678,1.0,0.0,0.0,0.0,0.0,1.0,0.0
260.48530679599133,3,489.85884076972724,55.16680177586871,0.0,1.0,0.0,0.0,1.0,0.0,0.0
82.88844219764403,5,356.0129395800362,7.313170594974016,0.0,1.0,0.0,0.0,1.0,0.0,0.0
269.9388687196273,2,1471.717453062627,35.596540482321906,0.0,1.0,0.0,1.0,0.0,0.0,0.0
261.30514453835445,3,590.355911215393,59.33051853408364,0.0,1.0,0.0,0.0,0.0,0.0,1.0
98.04447736590066,4,1866.3018789755317,14.538586665517599,0.0,0.0,1.0,0.0,1.0,0.0,0.0
203.3734407386237,10,516.7945594131359,10.417848592486747,1.0,0.0,0.0,0.0,1.0,0.0,0.0
312.33344710628216,7,644.2678711059392,33.87385251276328,0.0,1.0,0.0,0.0,0.0,0.0,1.0
91.8262434979678,2,2097.064340090016,15.52084642769298,1.0,0.0,0.0,1.0,0.0,0.0,0.0
268.8966413813422,4,1138.2804649176226,4.041944690239406,0.0,0.0,1.0,1.0,0.0,0.0,0.0
348.2438850414669,7,810.2247589500012,23.299373840047124,0.0,1.0,0.0,1.0,0.0,0.0,0.0
316.31205879175366,5,1236.8450627203847,18.044047213302687,1.0,0.0,0.0,0.0,0.0,1.0,0.0
147.15331009562053,6,1876.9422959927251,20.12016449537649,0.0,0.0,1.0,0.0,1.0,0.0,0.0
222.0236148076824,10,468.35361915633223,46.59610042645793,1.0,0.0,0.0,1.0,0.0,0.0,0.0
362.0043288679842,5,635.6397520339423,47.774748398405215,1.0,0.0,0.0,1.0,0.0,0.0,0.0
207.91121774076151,7,1892.7813756516496,14.075083661191147,1.0,0.0,0.0,0.0,1.0,0.0,0.0
42.87004728465344,7,422.6895705162268,7.347707117178652,1.0,0.0,0.0,0.0,1.0,0.0,0.0
17.53679473946897,7,3056.9160821752143,20.662176434067547,0.0,1.0,0.0,0.0,1.0,0.0,0.0
288.6744815468263,2,1037.0290333743555,44.83824290890059,1.0,0.0,0.0,0.0,0.0,1.0,0.0
155.20071044627198,7,1156.9456729654344,40.73199943748746,0.0,1.0,0.0,0.0,1.0,0.0,0.0
90.83989218902677,4,2094.798611664189,23.31484220693783,0.0,0.0,1.0,0.0,0.0,1.0,0.0
127.5526191605847,3,1173.04557830047,29.130609410657186,0.0,0.0,1.0,0.0,0.0,1.0,0.0
276.68372342290866,4,328.1838481017763,29.894781911538185,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.3500301707138,2,929.381630267975,45.520739291533644,0.0,1.0,0.0,0.0,0.0,1.0,0.0
317.1338152794191,10,1312.3588127515654,51.96193427297863,1.0,0.0,0.0,0.0,0.0,1.0,0.0
268.5129143150825,8,2110.619763578593,51.98545286665383,0.0,1.0,0.0,0.0,1.0,0.0,0.0
355.5411507621347,4,414.2193768591317,39.75725053738684,1.0,0.0,0.0,0.0,1.0,0.0,0.0
324.41537111150296,2,525.1800936402501,27.333277159752456,1.0,0.0,0.0,0.0,0.0,1.0,0.0
93.65518509010732,9,369.1470424430095,26.772538967635022,0.0,0.0,1.0,0.0,1.0,0.0,0.0
240.8975607401294,6,973.6300394865465,41.97386197097607,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8.477664568244371,5,892.2199065844702,7.514210648962626,1.0,0.0,0.0,0.0,0.0,1.0,0.0
361.7628476923738,6,537.0077781260295,10.317572221498953,0.0,1.0,0.0,1.0,0.0,0.0,0.0
96.00622360414515,5,1246.646323732992,51.09396942985034,0.0,0.0,1.0,0.0,1.0,0.0,0.0
242.98541407898458,3,206.67850311187365,49.63482031840676,0.0,0.0,1.0,0.0,1.0,0.0,0.0
310.09191811664175,3,820.6686169617373,40.688437616682265,1.0,0.0,0.0,0.0,0.0,1.0,0.0
59.40913723298161,5,1937.4527607972595,49.88561233049072,0.0,0.0,1.0,0.0,1.0,0.0,0.0
309.6280807830144,3,1820.931215673281,34.77805835932533,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.457422347859362,4,3243.8800773861917,30.756280721316113,0.0,0.0,1.0,0.0,0.0,0.0,1.0
161.8796782630883,7,2399.3172432102724,23.428702466861072,0.0,1.0,0.0,1.0,0.0,0.0,0.0
172.8216946013344,10,1295.1634177457497,12.201870974144049,0.0,1.0,0.0,0.0,1.0,0.0,0.0
137.16901962617987,6,393.51958084427173,29.07851307848695,0.0,1.0,0.0,0.0,0.0,1.0,0.0
214.44404765338192,7,739.4334313868644,54.263550242489586,0.0,0.0,1.0,1.0,0.0,0.0,0.0
334.0026149277581,5,754.8044587354309,18.056978084552732,0.0,0.0,1.0,0.0,1.0,0.0,0.0
120.02403760530522,6,3011.8651278788475,1.5185361512833544,1.0,0.0,0.0,0.0,1.0,0.0,0.0
211.8505989285784,4,2401.7769652681495,36.72870982047876,1.0,0.0,0.0,0.0,1.0,0.0,0.0
320.39635937056954,3,489.2525911093153,43.1981640844597,1.0,0.0,0.0,0.0,0.0,1.0,0.0
282.37032381690165,8,6970.928981941564,39.202301171214636,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15.826908389200542,6,962.1823003128071,10.241978417168902,0.0,0.0,1.0,1.0,0.0,0.0,0.0
344.17583814246905,6,672.1492089858754,29.73492704396226,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17.979473150135036,4,695.7114633706027,20.990149191276934,1.0,0.0,0.0,0.0,0.0,1.0,0.0
215.30808467225597,6,346.65784939627497,59.373999706726195,1.0,0.0,0.0,0.0,1.0,0.0,0.0
210.42871779471997,9,592.5496955091376,38.16177080294361,1.0,0.0,0.0,0.0,1.0,0.0,0.0
287.24604397564303,8,4667.833968055162,35.54886990978586,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55.03327087302787,6,2572.0069193691374,59.17413350745707,1.0,0.0,0.0,0.0,0.0,1.0,0.0
66.29082271082417,9,1290.1362045417366,33.14790039501243,1.0,0.0,0.0,0.0,1.0,0.0,0.0
274.7669235167632,5,2902.9870737022034,3.110546004388833,0.0,1.0,0.0,0.0,0.0,0.0,1.0
55.41972987783153,9,829.067405681936,23.43546091179263,0.0,0.0,1.0,0.0,1.0,0.0,0.0
171.8780262518928,7,1635.3367372978444,47.020713311428516,1.0,0.0,0.0,0.0,1.0,0.0,0.0
267.3199048367792,3,1847.5424774780693,51.64886111041873,0.0,0.0,1.0,0.0,0.0,1.0,0.0
238.05206207689594,7,4072.4567423891444,15.605156735244558,1.0,0.0,0.0,0.0,1.0,0.0,0.0
77.65992374516664,6,2076.874563664417,15.345649791915616,1.0,0.0,0.0,0.0,0.0,1.0,0.0
111.64153416173514,5,353.24937403569317,48.623194265321565,1.0,0.0,0.0,0.0,1.0,0.0,0.0
353.7068647797389,12,3238.5657834950944,34.215359810448014,0.0,0.0,1.0,0.0,0.0,1.0,0.0
164.31610573637775,5,932.1283400686957,7.330829536366623,0.0,0.0,1.0,1.0,0.0,0.0,0.0
17.182521422842516,10,662.65652286561,9.542858145301176,0.0,0.0,1.0,0.0,1.0,0.0,0.0
80.92890340574507,3,133.11086085911973,7.116122584619821,1.0,0.0,0.0,0.0,0.0,1.0,0.0
125.64637263690891,3,283.2997387248443,21.627379864069667,0.0,1.0,0.0,0.0,1.0,0.0,0.0
364.81414316322923,4,1438.9293417014794,26.559986648151483,0.0,0.0,1.0,0.0,1.0,0.0,0.0
111.17972328159838,8,664.1192673495088,55.97623911560082,0.0,0.0,1.0,0.0,1.0,0.0,0.0
10.60808895684637,8,475.93539551901887,58.57266271283124,0.0,0.0,1.0,0.0,1.0,0.0,0.0
187.70345423014228,3,1353.2763724785618,23.632274971995265,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31.432360130527655,5,1098.5627949963596,53.765463612505,0.0,1.0,0.0,0.0,1.0,0.0,0.0
100.76060592524274,2,834.4796809019366,9.07923230080417,0.0,0.0,1.0,0.0,1.0,0.0,0.0
362.22747609819385,3,214.60575929037375,38.11774198743781,1.0,0.0,0.0,0.0,0.0,0.0,1.0
257.4884208905762,4,683.6202376044914,10.182462646480573,0.0,0.0,1.0,1.0,0.0,0.0,0.0
19.442653058964808,5,392.6852759358116,43.47491187322261,1.0,0.0,0.0,1.0,0.0,0.0,0.0
164.32196556741374,8,1461.0095031218516,18.7278058032775,1.0,0.0,0.0,0.0,1.0,0.0,0.0
63.47605459690114,5,648.0101940751657,46.38266141545659,1.0,0.0,0.0,0.0,1.0,0.0,0.0
45.75185493037214,4,568.7164766173809,59.04008447633859,1.0,0.0,0.0,1.0,0.0,0.0,0.0
214.69181045896394,6,5674.456364698466,29.39699059324368,0.0,1.0,0.0,1.0,0.0,0.0,0.0
185.05874382903852,11,575.7676836764641,52.550684529573374,1.0,0.0,0.0,0.0,1.0,0.0,0.0
271.403436690845,3,1608.414471781769,8.589432734820415,0.0,0.0,1.0,0.0,1.0,0.0,0.0
325.7994670763969,5,240.603061892328,17.74133580191519,1.0,0.0,0.0,1.0,0.0,0.0,0.0
90.79219610512494,0,1233.185043649359,56.65577315787557,0.0,0.0,1.0,0.0,1.0,0.0,0.0
336.9690831425645,3,1670.7042757397987,1.7110204528994142,0.0,1.0,0.0,0.0,1.0,0.0,0.0
189.54900520969073,4,553.4027026531307,33.43001470684742,1.0,0.0,0.0,1.0,0.0,0.0,0.0
95.21591021938265,4,983.9910228417601,4.561118069297146,0.0,0.0,1.0,1.0,0.0,0.0,0.0
308.8660450693498,4,1062.0757432674027,54.06633219000866,0.0,0.0,1.0,0.0,0.0,1.0,0.0
13.93289016256419,4,1625.7755298000616,9.043121265421604,0.0,0.0,1.0,0.0,0.0,1.0,0.0
204.66141340015764,6,1791.965982895779,38.11337940800187,0.0,0.0,1.0,1.0,0.0,0.0,0.0
263.67023875090786,5,1573.3685005695615,26.807796259639023,0.0,0.0,1.0,0.0,1.0,0.0,0.0
102.91187812483614,3,1215.161912624897,40.47263991184904,0.0,1.0,0.0,0.0,1.0,0.0,0.0
315.3110579930113,4,596.2466713446474,16.42030485953834,0.0,0.0,1.0,0.0,0.0,1.0,0.0
88.46358106230649,6,353.7812610813869,29.212642323317027,0.0,0.0,1.0,0.0,0.0,1.0,0.0
306.7142389143531,6,5654.792638123057,45.52303333360961,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29.590366835014436,5,1473.6940317810556,3.5354553021532986,0.0,1.0,0.0,0.0,0.0,0.0,1.0
59.213643440108996,5,446.2908733959572,52.32989671834067,1.0,0.0,0.0,1.0,0.0,0.0,0.0
139.67838854029458,4,4318.630308437776,17.280080484887034,1.0,0.0,0.0,1.0,0.0,0.0,0.0
311.8762066585372,5,388.3901820613391,30.96120265960246,0.0,1.0,0.0,0.0,0.0,1.0,0.0
53.62907290614881,3,1060.5223416089,37.11452371377685,0.0,0.0,1.0,0.0,0.0,1.0,0.0
319.6595192851039,3,832.5535401317381,14.35129358223024,0.0,0.0,1.0,0.0,0.0,0.0,1.0
84.62227568705691,5,1999.0347699721026,1.3238068541221553,0.0,1.0,0.0,0.0,0.0,0.0,1.0
165.71305708840845,10,962.8821745323547,26.412284262081137,0.0,1.0,0.0,0.0,0.0,1.0,0.0
129.39532315076295,5,789.7013546754686,55.041288120126104,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43.99794648768657,6,2178.9243070620223,24.83411159479771,1.0,0.0,0.0,0.0,0.0,0.0,1.0
344.728745184967,7,492.44906851075825,43.454497495230825,1.0,0.0,0.0,1.0,0.0,0.0,0.0
160.49689783380572,5,608.0797719412851,43.90290385591267,0.0,0.0,1.0,0.0,0.0,1.0,0.0
252.28057913365478,4,759.5506914659501,54.111543133282645,1.0,0.0,0.0,0.0,0.0,1.0,0.0
210.39743430570732,4,934.6773755711871,49.140632034597616,0.0,0.0,1.0,0.0,0.0,1.0,0.0
183.6245937342035,10,192.35280227974494,27.256157169301133,1.0,0.0,0.0,0.0,0.0,1.0,0.0
225.43425497469303,4,1343.4244580664013,21.58137054526885,0.0,0.0,1.0,0.0,0.0,1.0,0.0
327.9965994576841,4,749.3726620598974,46.80930575028076,1.0,0.0,0.0,0.0,0.0,1.0,0.0
255.54970475265588,10,6139.385262625154,15.728090724170627,0.0,0.0,1.0,0.0,1.0,0.0,0.0
194.82274892170048,10,277.0398354255745,35.612165908545904,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235.8476896824154,5,629.708945875587,4.36390190453022,1.0,0.0,0.0,0.0,0.0,0.0,1.0
221.72751810528385,4,295.0046068979603,12.105385929369413,0.0,0.0,1.0,1.0,0.0,0.0,0.0
158.65611952501797,6,1295.8752952118734,19.931423935582327,1.0,0.0,0.0,0.0,0.0,1.0,0.0
228.41409968748394,5,2234.8406541853037,49.91024592562319,1.0,0.0,0.0,0.0,1.0,0.0,0.0
162.45940725975555,5,3134.9368599500185,3.0793574503875485,0.0,0.0,1.0,0.0,1.0,0.0,0.0
276.77163354537606,1,2557.813244419863,22.305274386110394,0.0,0.0,1.0,1.0,0.0,0.0,0.0
353.68414400211196,4,687.0416031228912,21.916493349550926,0.0,1.0,0.0,0.0,1.0,0.0,0.0
350.39099012899146,5,1187.8945123856224,58.42885393690286,1.0,0.0,0.0,0.0,0.0,1.0,0.0
299.7478262586929,4,504.2854890199338,30.571586265756928,1.0,0.0,0.0,0.0,0.0,1.0,0.0
220.04023852965258,5,3202.031729952731,27.446249975135142,0.0,0.0,1.0,0.0,0.0,1.0,0.0
273.7568436577495,5,966.5971874675378,15.100807804748051,0.0,0.0,1.0,0.0,1.0,0.0,0.0
65.80957947374979,5,3496.434889105334,26.030634010169564,1.0,0.0,0.0,0.0,1.0,0.0,0.0
175.36271846226782,10,999.9215978927414,21.418216273255478,1.0,0.0,0.0,0.0,1.0,0.0,0.0
